Test run for C:\Source\HamLet\tests\Hamlet.RadioEngine.Tests\bin\Debug\net8.0\Hamlet.RadioEngine.Tests.dll (.NETCoreApp,Version=v8.0)
A total of 1 test files matched the specified pattern.
C:\Source\HamLet\tests\Hamlet.RadioEngine.Tests\bin\Debug\net8.0\Hamlet.RadioEngine.Tests.dll
[xUnit.net 00:00:00.00] xUnit.net VSTest Adapter v2.8.2+699d445a1a (64-bit .NET 8.0.24)
[xUnit.net 00:00:01.61]   Discovering: Hamlet.RadioEngine.Tests
[xUnit.net 00:00:01.85]   Discovered:  Hamlet.RadioEngine.Tests
[xUnit.net 00:00:01.86]   Starting:    Hamlet.RadioEngine.Tests
[xUnit.net 00:00:02.08]   Finished:    Hamlet.RadioEngine.Tests
  Passed Hamlet.RadioEngine.Tests.Cw.WhereTheSecondDecodersFirstDitGoesTests.ThroughTheCaseSampleBySample [194 ms]
  Standard Output Messages:
 HM-REQ-122 | trace | emitted `GARIS CQ ` | 8256 decision samples
 mark | 1 | 10.0026 s to 10.0643 s | 493 samples
 mark | 2 | 10.1359 s to 10.3309 s | 1560 samples
 mark | 3 | 10.4025 s to 10.5975 s | 1560 samples
 mark | 4 | 10.6693 s to 10.7309 s | 493 samples
 mark | 5 | 10.9359 s to 10.9975 s | 493 samples
 mark | 6 | 11.0693 s to 11.2643 s | 1560 samples
 lead-in last second | 500 samples | in tone 227 | downs 22 | spikes 18 | ups 4 | mean CWupper 0.8389 | mean CWlower 0.8395 | mean value 0.8404 | mean magnitude 0.02390 | agc_peak 0.02862 | noise_floor 0.02273 | sig_avg 0.02400
 row | t_in s | t_filt s | magnitude | value | agc_peak | noise_floor | sig_avg | CWupper | CWlower | state | smpl_ctr | two_dots | events | printed | held
 row | 10.4839 | 10.5480 | 0.24488 | 1.6595 | 0.14756 | 0.02297 | 0.05715 | 0.3410 | 0.3178 | tone | 2784 | 955 |  |  | -
 row | 10.4859 | 10.5500 | 0.24549 | 1.6582 | 0.14805 | 0.02297 | 0.05733 | 0.3408 | 0.3176 | tone | 2800 | 955 |  |  | -
 row | 10.4879 | 10.5520 | 0.24328 | 1.6380 | 0.14852 | 0.02297 | 0.05752 | 0.3408 | 0.3175 | tone | 2816 | 955 |  |  | -
 row | 10.4899 | 10.5540 | 0.24120 | 1.6189 | 0.14899 | 0.02297 | 0.05770 | 0.3407 | 0.3174 | tone | 2832 | 955 |  |  | -
 row | 10.4919 | 10.5560 | 0.24144 | 1.6155 | 0.14945 | 0.02297 | 0.05789 | 0.3406 | 0.3172 | tone | 2848 | 955 |  |  | -
 row | 10.4939 | 10.5580 | 0.24254 | 1.6178 | 0.14992 | 0.02297 | 0.05807 | 0.3405 | 0.3171 | tone | 2864 | 955 |  |  | -
 row | 10.4959 | 10.5600 | 0.24457 | 1.6263 | 0.15039 | 0.02297 | 0.05826 | 0.3405 | 0.3170 | tone | 2880 | 955 |  |  | -
 row | 10.4979 | 10.5620 | 0.24728 | 1.6390 | 0.15087 | 0.02297 | 0.05845 | 0.3404 | 0.3169 | tone | 2896 | 955 |  |  | -
 row | 10.4999 | 10.5640 | 0.24821 | 1.6398 | 0.15136 | 0.02297 | 0.05864 | 0.3403 | 0.3167 | tone | 2912 | 955 |  |  | -
 row | 10.5019 | 10.5660 | 0.24623 | 1.6217 | 0.15183 | 0.02297 | 0.05883 | 0.3402 | 0.3166 | tone | 2928 | 955 |  |  | -
 row | 10.5039 | 10.5680 | 0.24377 | 1.6007 | 0.15229 | 0.02297 | 0.05901 | 0.3401 | 0.3165 | tone | 2944 | 955 |  |  | -
 row | 10.5059 | 10.5700 | 0.24278 | 1.5894 | 0.15275 | 0.02297 | 0.05919 | 0.3401 | 0.3164 | tone | 2960 | 955 |  |  | -
 row | 10.5079 | 10.5720 | 0.24378 | 1.5913 | 0.15320 | 0.02297 | 0.05938 | 0.3401 | 0.3163 | tone | 2976 | 955 |  |  | -
 row | 10.5099 | 10.5740 | 0.24653 | 1.6043 | 0.15367 | 0.02297 | 0.05957 | 0.3400 | 0.3162 | tone | 2992 | 955 |  |  | -
 row | 10.5119 | 10.5760 | 0.24885 | 1.6144 | 0.15414 | 0.02297 | 0.05976 | 0.3399 | 0.3161 | tone | 3008 | 955 |  |  | -
 row | 10.5139 | 10.5780 | 0.24880 | 1.6091 | 0.15462 | 0.02297 | 0.05994 | 0.3399 | 0.3160 | tone | 3024 | 955 |  |  | -
 row | 10.5159 | 10.5800 | 0.24832 | 1.6012 | 0.15509 | 0.02297 | 0.06013 | 0.3398 | 0.3158 | tone | 3040 | 955 |  |  | -
 row | 10.5179 | 10.5820 | 0.25007 | 1.6075 | 0.15556 | 0.02297 | 0.06032 | 0.3398 | 0.3157 | tone | 3056 | 955 |  |  | -
 row | 10.5199 | 10.5840 | 0.25296 | 1.6210 | 0.15605 | 0.02297 | 0.06052 | 0.3397 | 0.3156 | tone | 3072 | 955 |  |  | -
 row | 10.5219 | 10.5860 | 0.25501 | 1.6290 | 0.15654 | 0.02297 | 0.06071 | 0.3396 | 0.3155 | tone | 3088 | 955 |  |  | -
 row | 10.5239 | 10.5880 | 0.25552 | 1.6271 | 0.15704 | 0.02297 | 0.06090 | 0.3395 | 0.3154 | tone | 3104 | 955 |  |  | -
 row | 10.5259 | 10.5900 | 0.25387 | 1.6116 | 0.15752 | 0.02297 | 0.06110 | 0.3395 | 0.3153 | tone | 3120 | 955 |  |  | -
 row | 10.5279 | 10.5920 | 0.25067 | 1.5866 | 0.15799 | 0.02297 | 0.06129 | 0.3394 | 0.3152 | tone | 3136 | 955 |  |  | -
 row | 10.5299 | 10.5940 | 0.24973 | 1.5761 | 0.15845 | 0.02297 | 0.06148 | 0.3394 | 0.3151 | tone | 3152 | 955 |  |  | -
 row | 10.5319 | 10.5960 | 0.25161 | 1.5833 | 0.15891 | 0.02297 | 0.06167 | 0.3393 | 0.3150 | tone | 3168 | 955 |  |  | -
 row | 10.5339 | 10.5980 | 0.25324 | 1.5888 | 0.15938 | 0.02297 | 0.06186 | 0.3393 | 0.3149 | tone | 3184 | 955 |  |  | -
 row | 10.5359 | 10.6000 | 0.25391 | 1.5884 | 0.15986 | 0.02297 | 0.06205 | 0.3393 | 0.3148 | tone | 3200 | 955 |  |  | -
 row | 10.5379 | 10.6020 | 0.25550 | 1.5935 | 0.16033 | 0.02297 | 0.06224 | 0.3392 | 0.3147 | tone | 3216 | 955 |  |  | -
 row | 10.5399 | 10.6040 | 0.25586 | 1.5910 | 0.16081 | 0.02297 | 0.06244 | 0.3392 | 0.3146 | tone | 3232 | 955 |  |  | -
 row | 10.5419 | 10.6060 | 0.25273 | 1.5671 | 0.16127 | 0.02297 | 0.06263 | 0.3392 | 0.3146 | tone | 3248 | 955 |  |  | -
 row | 10.5439 | 10.6080 | 0.24997 | 1.5457 | 0.16172 | 0.02297 | 0.06281 | 0.3391 | 0.3145 | tone | 3264 | 955 |  |  | -
 row | 10.5459 | 10.6100 | 0.25095 | 1.5475 | 0.16216 | 0.02297 | 0.06300 | 0.3391 | 0.3145 | tone | 3280 | 955 |  |  | -
 row | 10.5479 | 10.6120 | 0.25232 | 1.5517 | 0.16261 | 0.02297 | 0.06319 | 0.3391 | 0.3144 | tone | 3296 | 955 |  |  | -
 row | 10.5499 | 10.6140 | 0.25162 | 1.5431 | 0.16306 | 0.02297 | 0.06338 | 0.3391 | 0.3143 | tone | 3312 | 955 |  |  | -
 row | 10.5519 | 10.6160 | 0.25118 | 1.5363 | 0.16350 | 0.02297 | 0.06357 | 0.3391 | 0.3143 | tone | 3328 | 955 |  |  | -
 row | 10.5539 | 10.6180 | 0.25168 | 1.5352 | 0.16394 | 0.02297 | 0.06376 | 0.3391 | 0.3143 | tone | 3344 | 955 |  |  | -
 row | 10.5559 | 10.6200 | 0.25162 | 1.5308 | 0.16438 | 0.02297 | 0.06394 | 0.3392 | 0.3142 | tone | 3360 | 955 |  |  | -
 row | 10.5579 | 10.6220 | 0.25210 | 1.5296 | 0.16482 | 0.02297 | 0.06413 | 0.3392 | 0.3142 | tone | 3376 | 955 |  |  | -
 row | 10.5599 | 10.6240 | 0.25428 | 1.5387 | 0.16526 | 0.02297 | 0.06432 | 0.3392 | 0.3141 | tone | 3392 | 955 |  |  | -
 row | 10.5619 | 10.6260 | 0.25536 | 1.5410 | 0.16571 | 0.02297 | 0.06451 | 0.3392 | 0.3141 | tone | 3408 | 955 |  |  | -
 row | 10.5639 | 10.6280 | 0.25403 | 1.5289 | 0.16616 | 0.02297 | 0.06470 | 0.3392 | 0.3141 | tone | 3424 | 955 |  |  | -
 row | 10.5659 | 10.6300 | 0.25237 | 1.5150 | 0.16659 | 0.02297 | 0.06489 | 0.3392 | 0.3140 | tone | 3440 | 955 |  |  | -
 row | 10.5679 | 10.6320 | 0.25085 | 1.5020 | 0.16701 | 0.02297 | 0.06508 | 0.3392 | 0.3140 | tone | 3456 | 955 |  |  | -
 row | 10.5699 | 10.6340 | 0.24916 | 1.4883 | 0.16742 | 0.02297 | 0.06526 | 0.3393 | 0.3140 | tone | 3472 | 955 |  |  | -
 row | 10.5719 | 10.6360 | 0.24908 | 1.4842 | 0.16783 | 0.02297 | 0.06544 | 0.3393 | 0.3140 | tone | 3488 | 955 |  |  | -
 row | 10.5739 | 10.6380 | 0.25029 | 1.4877 | 0.16824 | 0.02297 | 0.06563 | 0.3394 | 0.3140 | tone | 3504 | 955 |  |  | -
 row | 10.5759 | 10.6400 | 0.25028 | 1.4840 | 0.16865 | 0.02297 | 0.06581 | 0.3394 | 0.3140 | tone | 3520 | 955 |  |  | -
 row | 10.5779 | 10.6420 | 0.25013 | 1.4795 | 0.16906 | 0.02297 | 0.06600 | 0.3395 | 0.3140 | tone | 3536 | 955 |  |  | -
 row | 10.5799 | 10.6440 | 0.25239 | 1.4893 | 0.16947 | 0.02297 | 0.06618 | 0.3395 | 0.3140 | tone | 3552 | 955 |  |  | -
 row | 10.5819 | 10.6460 | 0.25452 | 1.4980 | 0.16990 | 0.02297 | 0.06637 | 0.3396 | 0.3140 | tone | 3568 | 955 |  |  | -
 row | 10.5839 | 10.6480 | 0.25387 | 1.4906 | 0.17032 | 0.02297 | 0.06656 | 0.3396 | 0.3140 | tone | 3584 | 955 |  |  | -
 row | 10.5859 | 10.6500 | 0.25292 | 1.4814 | 0.17073 | 0.02297 | 0.06675 | 0.3397 | 0.3140 | tone | 3600 | 955 |  |  | -
 row | 10.5879 | 10.6520 | 0.25231 | 1.4743 | 0.17114 | 0.02297 | 0.06693 | 0.3397 | 0.3140 | tone | 3616 | 955 |  |  | -
 row | 10.5899 | 10.6540 | 0.24956 | 1.4549 | 0.17153 | 0.02297 | 0.06711 | 0.3398 | 0.3141 | tone | 3632 | 955 |  |  | -
 row | 10.5919 | 10.6560 | 0.24758 | 1.4402 | 0.17191 | 0.02297 | 0.06730 | 0.3399 | 0.3141 | tone | 3648 | 955 |  |  | -
 row | 10.5939 | 10.6580 | 0.25031 | 1.4527 | 0.17230 | 0.02297 | 0.06748 | 0.3400 | 0.3141 | tone | 3664 | 955 |  |  | -
 row | 10.5959 | 10.6600 | 0.25073 | 1.4519 | 0.17270 | 0.02297 | 0.06766 | 0.3400 | 0.3142 | tone | 3680 | 955 |  |  | -
 row | 10.5979 | 10.6620 | 0.24068 | 1.3909 | 0.17304 | 0.02297 | 0.06783 | 0.3402 | 0.3142 | tone | 3696 | 955 |  |  | -
 row | 10.5999 | 10.6640 | 0.23002 | 1.3271 | 0.17332 | 0.02297 | 0.06800 | 0.3404 | 0.3144 | tone | 3712 | 955 |  |  | -
 row | 10.6019 | 10.6660 | 0.21885 | 1.2611 | 0.17355 | 0.02297 | 0.06815 | 0.3406 | 0.3146 | tone | 3728 | 955 |  |  | -
 row | 10.6039 | 10.6680 | 0.20655 | 1.1890 | 0.17371 | 0.02297 | 0.06829 | 0.3409 | 0.3148 | tone | 3744 | 955 |  |  | -
 row | 10.6059 | 10.6700 | 0.19175 | 1.1032 | 0.17380 | 0.02297 | 0.06841 | 0.3413 | 0.3152 | tone | 3760 | 955 |  |  | -
 row | 10.6079 | 10.6720 | 0.17939 | 1.0320 | 0.17383 | 0.02297 | 0.06852 | 0.3418 | 0.3156 | tone | 3776 | 955 |  |  | -
 row | 10.6099 | 10.6740 | 0.16397 | 0.9433 | 0.17382 | 0.02297 | 0.06862 | 0.3422 | 0.3160 | tone | 3792 | 955 |  |  | -
 row | 10.6119 | 10.6760 | 0.14709 | 0.8464 | 0.17379 | 0.02297 | 0.06869 | 0.3426 | 0.3163 | tone | 3808 | 955 |  |  | -
 row | 10.6139 | 10.6780 | 0.12989 | 0.7476 | 0.17375 | 0.02297 | 0.06876 | 0.3430 | 0.3167 | tone | 3824 | 955 |  |  | -
 row | 10.6159 | 10.6800 | 0.11428 | 0.6579 | 0.17369 | 0.02297 | 0.06880 | 0.3433 | 0.3170 | tone | 3840 | 955 |  |  | -
 row | 10.6179 | 10.6820 | 0.09945 | 0.5728 | 0.17362 | 0.02297 | 0.06883 | 0.3436 | 0.3172 | tone | 3856 | 955 |  |  | -
 row | 10.6199 | 10.6840 | 0.08664 | 0.4993 | 0.17353 | 0.02297 | 0.06885 | 0.3439 | 0.3174 | tone | 3872 | 955 |  |  | -
 row | 10.6219 | 10.6860 | 0.07481 | 0.4314 | 0.17343 | 0.02297 | 0.06886 | 0.3441 | 0.3176 | tone | 3888 | 955 |  |  | -
 row | 10.6239 | 10.6880 | 0.06277 | 0.3619 | 0.17343 | 0.02301 | 0.06885 | 0.3441 | 0.3177 | tone | 3904 | 955 |  |  | -
 row | 10.6259 | 10.6900 | 0.04479 | 0.2582 | 0.17343 | 0.02303 | 0.06883 | 0.3440 | 0.3176 | after | 3920 | 955 | up 1760 |  | --
 row | 10.6279 | 10.6920 | 0.03136 | 0.1808 | 0.17343 | 0.02304 | 0.06879 | 0.3439 | 0.3175 | after | 3936 | 955 |  |  | --
 row | 10.6299 | 10.6940 | 0.02852 | 0.1644 | 0.17343 | 0.02305 | 0.06875 | 0.3437 | 0.3173 | after | 3952 | 955 |  |  | --
 row | 10.6319 | 10.6960 | 0.02787 | 0.1607 | 0.17343 | 0.02305 | 0.06871 | 0.3435 | 0.3172 | after | 3968 | 955 |  |  | --
 row | 10.6339 | 10.6980 | 0.02747 | 0.1584 | 0.17343 | 0.02305 | 0.06867 | 0.3433 | 0.3170 | after | 3984 | 955 |  |  | --
 row | 10.6359 | 10.7000 | 0.02490 | 0.1436 | 0.17343 | 0.02306 | 0.06862 | 0.3431 | 0.3169 | after | 4000 | 955 |  |  | --
 row | 10.6379 | 10.7020 | 0.02466 | 0.1422 | 0.17343 | 0.02306 | 0.06858 | 0.3429 | 0.3167 | after | 4016 | 955 |  |  | --
 row | 10.6399 | 10.7040 | 0.02491 | 0.1436 | 0.17343 | 0.02306 | 0.06853 | 0.3427 | 0.3165 | after | 4032 | 955 |  |  | --
 row | 10.6419 | 10.7060 | 0.02623 | 0.1512 | 0.17343 | 0.02306 | 0.06849 | 0.3425 | 0.3163 | after | 4048 | 955 |  |  | --
 row | 10.6439 | 10.7080 | 0.02497 | 0.1440 | 0.17343 | 0.02307 | 0.06845 | 0.3423 | 0.3162 | after | 4064 | 955 |  |  | --
 row | 10.6459 | 10.7100 | 0.02418 | 0.1394 | 0.17343 | 0.02307 | 0.06840 | 0.3421 | 0.3160 | after | 4080 | 955 |  |  | --
 row | 10.6479 | 10.7120 | 0.02453 | 0.1414 | 0.17343 | 0.02307 | 0.06836 | 0.3419 | 0.3158 | after | 4096 | 955 |  |  | --
 row | 10.6499 | 10.7140 | 0.02515 | 0.1450 | 0.17343 | 0.02307 | 0.06832 | 0.3417 | 0.3156 | after | 4112 | 955 |  |  | --
 row | 10.6519 | 10.7160 | 0.02466 | 0.1422 | 0.17343 | 0.02307 | 0.06827 | 0.3415 | 0.3155 | after | 4128 | 955 |  |  | --
 row | 10.6539 | 10.7180 | 0.02519 | 0.1452 | 0.17343 | 0.02307 | 0.06823 | 0.3413 | 0.3153 | after | 4144 | 955 |  |  | --
 row | 10.6559 | 10.7200 | 0.02401 | 0.1385 | 0.17343 | 0.02307 | 0.06819 | 0.3411 | 0.3151 | after | 4160 | 955 |  |  | --
 row | 10.6579 | 10.7220 | 0.02386 | 0.1376 | 0.17343 | 0.02308 | 0.06814 | 0.3409 | 0.3149 | after | 4176 | 955 |  |  | --
 row | 10.6599 | 10.7240 | 0.02190 | 0.1263 | 0.17343 | 0.02307 | 0.06810 | 0.3407 | 0.3147 | after | 4192 | 955 |  |  | --
 row | 10.6619 | 10.7260 | 0.02159 | 0.1245 | 0.17343 | 0.02306 | 0.06805 | 0.3405 | 0.3145 | after | 4208 | 955 |  |  | --
 row | 10.6639 | 10.7280 | 0.02140 | 0.1234 | 0.17343 | 0.02305 | 0.06800 | 0.3403 | 0.3143 | after | 4224 | 955 |  |  | --
 row | 10.6659 | 10.7300 | 0.02136 | 0.1231 | 0.17343 | 0.02305 | 0.06796 | 0.3400 | 0.3141 | after | 4240 | 955 |  |  | --
 row | 10.6679 | 10.7320 | 0.02598 | 0.1498 | 0.17343 | 0.02305 | 0.06791 | 0.3398 | 0.3140 | after | 4256 | 955 |  |  | --
 row | 10.6699 | 10.7340 | 0.03828 | 0.2207 | 0.17343 | 0.02306 | 0.06788 | 0.3397 | 0.3139 | after | 4272 | 955 |  |  | --
 row | 10.6719 | 10.7360 | 0.05203 | 0.3000 | 0.17343 | 0.02309 | 0.06787 | 0.3397 | 0.3139 | after | 4288 | 955 |  |  | --
 row | 10.6739 | 10.7380 | 0.06563 | 0.3784 | 0.17343 | 0.02313 | 0.06787 | 0.3397 | 0.3139 | tone | 4304 | 955 | down |  | --
 row | 10.6759 | 10.7400 | 0.08093 | 0.4669 | 0.17334 | 0.02313 | 0.06788 | 0.3400 | 0.3142 | tone | 4320 | 955 |  |  | --
 row | 10.6779 | 10.7420 | 0.09736 | 0.5619 | 0.17326 | 0.02313 | 0.06791 | 0.3403 | 0.3144 | tone | 4336 | 955 |  |  | --
 row | 10.6799 | 10.7440 | 0.11242 | 0.6491 | 0.17320 | 0.02313 | 0.06795 | 0.3406 | 0.3147 | tone | 4352 | 955 |  |  | --
 row | 10.6819 | 10.7460 | 0.12671 | 0.7318 | 0.17316 | 0.02313 | 0.06801 | 0.3409 | 0.3150 | tone | 4368 | 955 |  |  | --
 row | 10.6839 | 10.7480 | 0.14151 | 0.8174 | 0.17312 | 0.02313 | 0.06809 | 0.3413 | 0.3154 | tone | 4384 | 955 |  |  | --
 row | 10.6859 | 10.7500 | 0.15621 | 0.9024 | 0.17311 | 0.02313 | 0.06817 | 0.3418 | 0.3158 | tone | 4400 | 955 |  |  | --
 row | 10.6879 | 10.7520 | 0.17061 | 0.9856 | 0.17310 | 0.02313 | 0.06828 | 0.3423 | 0.3162 | tone | 4416 | 955 |  |  | --
 row | 10.6899 | 10.7540 | 0.18627 | 1.0757 | 0.17317 | 0.02313 | 0.06839 | 0.3427 | 0.3165 | tone | 4432 | 955 |  |  | --
 row | 10.6919 | 10.7560 | 0.20157 | 1.1630 | 0.17331 | 0.02313 | 0.06853 | 0.3430 | 0.3168 | tone | 4448 | 955 |  |  | --
 row | 10.6939 | 10.7580 | 0.21467 | 1.2371 | 0.17352 | 0.02313 | 0.06867 | 0.3433 | 0.3170 | tone | 4464 | 955 |  |  | --
 row | 10.6959 | 10.7600 | 0.22806 | 1.3123 | 0.17379 | 0.02313 | 0.06883 | 0.3435 | 0.3172 | tone | 4480 | 955 |  |  | --
 row | 10.6979 | 10.7620 | 0.24258 | 1.3931 | 0.17414 | 0.02313 | 0.06901 | 0.3436 | 0.3173 | tone | 4496 | 955 |  |  | --
 row | 10.6999 | 10.7640 | 0.25327 | 1.4511 | 0.17453 | 0.02313 | 0.06919 | 0.3437 | 0.3173 | tone | 4512 | 955 |  |  | --
 row | 10.7019 | 10.7660 | 0.25505 | 1.4580 | 0.17493 | 0.02313 | 0.06938 | 0.3437 | 0.3173 | tone | 4528 | 955 |  |  | --
 row | 10.7039 | 10.7680 | 0.25384 | 1.4478 | 0.17533 | 0.02313 | 0.06956 | 0.3438 | 0.3173 | tone | 4544 | 955 |  |  | --
 row | 10.7059 | 10.7700 | 0.25454 | 1.4485 | 0.17572 | 0.02313 | 0.06975 | 0.3439 | 0.3173 | tone | 4560 | 955 |  |  | --
 row | 10.7079 | 10.7720 | 0.25566 | 1.4516 | 0.17612 | 0.02313 | 0.06993 | 0.3439 | 0.3173 | tone | 4576 | 955 |  |  | --
 row | 10.7099 | 10.7740 | 0.25537 | 1.4467 | 0.17652 | 0.02313 | 0.07012 | 0.3440 | 0.3174 | tone | 4592 | 955 |  |  | --
 row | 10.7119 | 10.7760 | 0.25452 | 1.4387 | 0.17691 | 0.02313 | 0.07030 | 0.3441 | 0.3174 | tone | 4608 | 955 |  |  | --
 row | 10.7139 | 10.7780 | 0.25344 | 1.4295 | 0.17729 | 0.02313 | 0.07048 | 0.3441 | 0.3174 | tone | 4624 | 955 |  |  | --
 row | 10.7159 | 10.7800 | 0.25251 | 1.4213 | 0.17767 | 0.02313 | 0.07067 | 0.3442 | 0.3175 | tone | 4640 | 955 |  |  | --
 row | 10.7179 | 10.7820 | 0.25170 | 1.4137 | 0.17804 | 0.02313 | 0.07085 | 0.3443 | 0.3175 | tone | 4656 | 955 |  |  | --
 row | 10.7199 | 10.7840 | 0.25029 | 1.4030 | 0.17840 | 0.02313 | 0.07103 | 0.3444 | 0.3176 | tone | 4672 | 955 |  |  | --
 row | 10.7219 | 10.7860 | 0.24809 | 1.3879 | 0.17875 | 0.02313 | 0.07120 | 0.3446 | 0.3177 | tone | 4688 | 955 |  |  | --
 row | 10.7239 | 10.7880 | 0.24777 | 1.3834 | 0.17909 | 0.02313 | 0.07138 | 0.3447 | 0.3177 | tone | 4704 | 955 |  |  | --
 row | 10.7259 | 10.7900 | 0.24971 | 1.3916 | 0.17945 | 0.02313 | 0.07156 | 0.3448 | 0.3178 | tone | 4720 | 955 |  |  | --
 row | 10.7279 | 10.7920 | 0.25123 | 1.3972 | 0.17981 | 0.02313 | 0.07174 | 0.3449 | 0.3179 | tone | 4736 | 955 |  |  | --
 row | 10.7299 | 10.7940 | 0.24817 | 1.3776 | 0.18015 | 0.02313 | 0.07192 | 0.3450 | 0.3180 | tone | 4752 | 955 |  |  | --
 row | 10.7319 | 10.7960 | 0.23806 | 1.3193 | 0.18044 | 0.02313 | 0.07208 | 0.3452 | 0.3181 | tone | 4768 | 955 |  |  | --
 row | 10.7339 | 10.7980 | 0.22537 | 1.2475 | 0.18066 | 0.02313 | 0.07223 | 0.3455 | 0.3183 | tone | 4784 | 955 |  |  | --
 row | 10.7359 | 10.8000 | 0.21229 | 1.1740 | 0.18082 | 0.02313 | 0.07237 | 0.3458 | 0.3186 | tone | 4800 | 955 |  |  | --
 row | 10.7379 | 10.8020 | 0.19731 | 1.0907 | 0.18090 | 0.02313 | 0.07250 | 0.3462 | 0.3189 | tone | 4816 | 955 |  |  | --
 row | 10.7399 | 10.8040 | 0.18294 | 1.0112 | 0.18091 | 0.02313 | 0.07261 | 0.3467 | 0.3193 | tone | 4832 | 955 |  |  | --
 row | 10.7419 | 10.8060 | 0.16902 | 0.9343 | 0.18090 | 0.02313 | 0.07271 | 0.3471 | 0.3197 | tone | 4848 | 955 |  |  | --
 row | 10.7439 | 10.8080 | 0.15451 | 0.8542 | 0.18088 | 0.02313 | 0.07279 | 0.3475 | 0.3201 | tone | 4864 | 955 |  |  | --
 row | 10.7459 | 10.8100 | 0.14027 | 0.7757 | 0.18083 | 0.02313 | 0.07286 | 0.3479 | 0.3204 | tone | 4880 | 955 |  |  | --
 row | 10.7479 | 10.8120 | 0.12476 | 0.6902 | 0.18078 | 0.02313 | 0.07291 | 0.3482 | 0.3207 | tone | 4896 | 955 |  |  | --
 row | 10.7499 | 10.8140 | 0.11004 | 0.6089 | 0.18071 | 0.02313 | 0.07294 | 0.3485 | 0.3210 | tone | 4912 | 955 |  |  | --
 row | 10.7519 | 10.8160 | 0.09737 | 0.5391 | 0.18062 | 0.02313 | 0.07297 | 0.3488 | 0.3212 | tone | 4928 | 955 |  |  | --
 row | 10.7539 | 10.8180 | 0.08421 | 0.4665 | 0.18053 | 0.02313 | 0.07298 | 0.3490 | 0.3214 | tone | 4944 | 955 |  |  | --
 row | 10.7559 | 10.8200 | 0.07278 | 0.4032 | 0.18053 | 0.02318 | 0.07298 | 0.3491 | 0.3215 | tone | 4960 | 955 |  |  | --
 row | 10.7579 | 10.8220 | 0.06012 | 0.3330 | 0.18053 | 0.02322 | 0.07297 | 0.3491 | 0.3215 | tone | 4976 | 955 |  |  | --
 row | 10.7599 | 10.8240 | 0.04398 | 0.2436 | 0.18053 | 0.02324 | 0.07294 | 0.3490 | 0.3214 | after | 4992 | 965 | up 688 |  | --.
 row | 10.7619 | 10.8260 | 0.03252 | 0.1801 | 0.18053 | 0.02325 | 0.07290 | 0.3488 | 0.3213 | after | 5008 | 965 |  |  | --.
 row | 10.7639 | 10.8280 | 0.02723 | 0.1508 | 0.18053 | 0.02326 | 0.07285 | 0.3486 | 0.3211 | after | 5024 | 965 |  |  | --.
 row | 10.7659 | 10.8300 | 0.02575 | 0.1426 | 0.18053 | 0.02326 | 0.07281 | 0.3484 | 0.3210 | after | 5040 | 965 |  |  | --.
 row | 10.7679 | 10.8320 | 0.02403 | 0.1331 | 0.18053 | 0.02326 | 0.07276 | 0.3482 | 0.3208 | after | 5056 | 965 |  |  | --.
 row | 10.7699 | 10.8340 | 0.02398 | 0.1328 | 0.18053 | 0.02326 | 0.07271 | 0.3480 | 0.3206 | after | 5072 | 965 |  |  | --.
 row | 10.7719 | 10.8360 | 0.02340 | 0.1296 | 0.18053 | 0.02326 | 0.07266 | 0.3478 | 0.3204 | after | 5088 | 965 |  |  | --.
 row | 10.7739 | 10.8380 | 0.02131 | 0.1180 | 0.18053 | 0.02325 | 0.07261 | 0.3475 | 0.3202 | after | 5104 | 965 |  |  | --.
 row | 10.7759 | 10.8400 | 0.02274 | 0.1260 | 0.18053 | 0.02325 | 0.07256 | 0.3473 | 0.3200 | after | 5120 | 965 |  |  | --.
 row | 10.7779 | 10.8420 | 0.02280 | 0.1263 | 0.18053 | 0.02325 | 0.07251 | 0.3471 | 0.3198 | after | 5136 | 965 |  |  | --.
 row | 10.7799 | 10.8440 | 0.02358 | 0.1306 | 0.18053 | 0.02325 | 0.07246 | 0.3468 | 0.3196 | after | 5152 | 965 |  |  | --.
 row | 10.7819 | 10.8460 | 0.02391 | 0.1325 | 0.18053 | 0.02325 | 0.07241 | 0.3466 | 0.3194 | after | 5168 | 965 |  |  | --.
 row | 10.7839 | 10.8480 | 0.02474 | 0.1370 | 0.18053 | 0.02325 | 0.07236 | 0.3464 | 0.3192 | after | 5184 | 965 |  |  | --.
 row | 10.7859 | 10.8500 | 0.02702 | 0.1497 | 0.18053 | 0.02325 | 0.07232 | 0.3462 | 0.3190 | after | 5200 | 965 |  |  | --.
 row | 10.7879 | 10.8520 | 0.02464 | 0.1365 | 0.18053 | 0.02325 | 0.07227 | 0.3460 | 0.3189 | after | 5216 | 965 |  |  | --.
 row | 10.7899 | 10.8540 | 0.02171 | 0.1203 | 0.18053 | 0.02324 | 0.07222 | 0.3458 | 0.3187 | after | 5232 | 965 |  |  | --.
 row | 10.7919 | 10.8560 | 0.02210 | 0.1224 | 0.18053 | 0.02324 | 0.07217 | 0.3456 | 0.3185 | after | 5248 | 965 |  |  | --.
 row | 10.7939 | 10.8580 | 0.02246 | 0.1244 | 0.18053 | 0.02324 | 0.07212 | 0.3453 | 0.3183 | after | 5264 | 965 |  |  | --.
