Test run for C:\Source\HamLet\tests\Hamlet.RadioEngine.Tests\bin\Debug\net8.0\Hamlet.RadioEngine.Tests.dll (.NETCoreApp,Version=v8.0)
A total of 1 test files matched the specified pattern.
C:\Source\HamLet\tests\Hamlet.RadioEngine.Tests\bin\Debug\net8.0\Hamlet.RadioEngine.Tests.dll
[xUnit.net 00:00:00.00] xUnit.net VSTest Adapter v2.8.2+699d445a1a (64-bit .NET 8.0.24)
[xUnit.net 00:00:01.70]   Discovering: Hamlet.RadioEngine.Tests
[xUnit.net 00:00:01.90]   Discovered:  Hamlet.RadioEngine.Tests
[xUnit.net 00:00:01.90]   Starting:    Hamlet.RadioEngine.Tests
[xUnit.net 00:01:05.12]   Finished:    Hamlet.RadioEngine.Tests
  Passed Hamlet.RadioEngine.Tests.Cw.WhatTheSureLettersMarksLookLikeTests.EverySureLetterAgainstADitADahAndAnElementGap [1 m 3 s]
  Standard Output Messages:
 letter | set | recording | at s | sent | emitted | class | pattern | unit ms | unit from | marks ms/units/distance | inner gaps ms/units/distance | worst mark | worst gap | marks against elements
 letter | real | unadjudicated/cw-2026-09-23-173723 | 13.995 | `C` | `C` | right | -.-. | 70.0 | estimator | 210ms/3.00u/d1.00 75ms/1.07u/d1.07 210ms/3.00u/d1.00 75ms/1.07u/d1.07 | 70ms/1.00u/d1.00 75ms/1.07u/d1.07 60ms/0.86u/d1.17 | 1.07 | 1.17 | 4 of 4
 letter | real | unadjudicated/cw-2026-09-23-173723 | 15.150 | `Q` | `Q` | right | --.- | 70.0 | estimator | 215ms/3.07u/d1.02 220ms/3.14u/d1.05 80ms/1.14u/d1.14 215ms/3.07u/d1.02 | 65ms/0.93u/d1.08 60ms/0.86u/d1.17 65ms/0.93u/d1.08 | 1.14 | 1.17 | 4 of 4
 letter | real | unadjudicated/cw-2026-09-23-173723 | 16.355 | `C` | `C` | right | -.-. | 70.0 | estimator | 215ms/3.07u/d1.02 70ms/1.00u/d1.00 205ms/2.93u/d1.02 80ms/1.14u/d1.14 | 70ms/1.00u/d1.00 75ms/1.07u/d1.07 65ms/0.93u/d1.08 | 1.14 | 1.08 | 4 of 4
 letter | real | unadjudicated/cw-2026-09-23-173723 | 17.500 | `Q` | `Q` | right | --.- | 70.0 | estimator | 220ms/3.14u/d1.05 225ms/3.21u/d1.07 80ms/1.14u/d1.14 240ms/3.43u/d1.14 | 60ms/0.86u/d1.17 55ms/0.79u/d1.27 60ms/0.86u/d1.17 | 1.14 | 1.27 | 4 of 4
 letter | real | unadjudicated/cw-2026-09-23-173723 | 18.785 | `C` | `C` | right | -.-. | 70.0 | estimator | 220ms/3.14u/d1.05 80ms/1.14u/d1.14 235ms/3.36u/d1.12 80ms/1.14u/d1.14 | 55ms/0.79u/d1.27 65ms/0.93u/d1.08 50ms/0.71u/d1.40 | 1.14 | 1.40 | 4 of 4
 letter | real | unadjudicated/cw-2026-09-23-173723 | 19.950 | `Q` | `Q` | right | --.- | 70.0 | estimator | 230ms/3.29u/d1.10 210ms/3.00u/d1.00 75ms/1.07u/d1.07 215ms/3.07u/d1.02 | 50ms/0.71u/d1.40 70ms/1.00u/d1.00 65ms/0.93u/d1.08 | 1.10 | 1.40 | 4 of 4
 letter | real | unadjudicated/cw-2026-09-23-173723 | 20.825 | `D` | `D` | right | -.. | 70.0 | estimator | 215ms/3.07u/d1.02 75ms/1.07u/d1.07 90ms/1.29u/d1.29 | 70ms/1.00u/d1.00 65ms/0.93u/d1.08 | 1.29 | 1.08 | 3 of 3
 letter | real | unadjudicated/cw-2026-09-23-173723 | 21.170 | `E` | `E` | right | . | 70.0 | estimator | 75ms/1.07u/d1.07 |  | 1.07 | 1.00 | 1 of 1
 letter | real | unadjudicated/cw-2026-09-23-173723 | 22.050 | `W` | `W` | right | .-- | 70.0 | estimator | 75ms/1.07u/d1.07 215ms/3.07u/d1.02 220ms/3.14u/d1.05 | 65ms/0.93u/d1.08 65ms/0.93u/d1.08 | 1.07 | 1.08 | 3 of 3
 letter | real | unadjudicated/cw-2026-09-23-173723 | 22.990 | `B` | `B` | right | -... | 70.0 | estimator | 220ms/3.14u/d1.05 80ms/1.14u/d1.14 75ms/1.07u/d1.07 75ms/1.07u/d1.07 | 60ms/0.86u/d1.17 65ms/0.93u/d1.08 60ms/0.86u/d1.17 | 1.14 | 1.17 | 4 of 4
 letter | real | unadjudicated/cw-2026-09-23-173723 | 24.020 | `6` | `6` | right | -.... | 70.0 | estimator | 240ms/3.43u/d1.14 75ms/1.07u/d1.07 85ms/1.21u/d1.21 80ms/1.14u/d1.14 75ms/1.07u/d1.07 | 40ms/0.57u/d1.75 65ms/0.93u/d1.08 55ms/0.79u/d1.27 60ms/0.86u/d1.17 | 1.21 | 1.75 | 5 of 5
 letter | real | unadjudicated/cw-2026-09-23-173723 | 24.820 | `R` | `R` | right | .-. | 70.0 | estimator | 70ms/1.00u/d1.00 170ms/2.43u/d1.24 | 110ms/1.57u/d1.57 | 1.24 | 1.57 | 2 of 3
 letter | real | unadjudicated/cw-2026-09-23-173723 | 25.100 | `E` | `E` | right | . | 70.0 | estimator | 80ms/1.14u/d1.14 |  | 1.14 | 1.00 | 1 of 1
 letter | real | unadjudicated/cw-2026-09-23-173723 | 25.840 | `D` | `D` | right | -.. | 70.0 | estimator | 225ms/3.21u/d1.07 80ms/1.14u/d1.14 90ms/1.29u/d1.29 | 55ms/0.79u/d1.27 70ms/1.00u/d1.00 | 1.29 | 1.27 | 3 of 3
 letter | real | unadjudicated/cw-2026-09-23-173723 | 26.820 | `W` | `W` | right | .-- | 70.0 | estimator | 80ms/1.14u/d1.14 215ms/3.07u/d1.02 210ms/3.00u/d1.00 | 65ms/0.93u/d1.08 70ms/1.00u/d1.00 | 1.14 | 1.08 | 3 of 3
 letter | real | unadjudicated/cw-2026-09-23-173723 | 27.775 | `B` | `B` | right | -... | 70.0 | estimator | 220ms/3.14u/d1.05 125ms/1.79u/d1.68 85ms/1.21u/d1.21 90ms/1.29u/d1.29 | 60ms/0.86u/d1.17 15ms/0.21u/d4.67 60ms/0.86u/d1.17 | 1.68 | 4.67 | 4 of 4
 letter | real | unadjudicated/cw-2026-09-23-173723 | 28.970 | `6` | `7` | wrong | --... | 70.0 | estimator | 500ms/7.14u/d2.38 70ms/1.00u/d1.00 70ms/1.00u/d1.00 75ms/1.07u/d1.07 | 65ms/0.93u/d1.08 75ms/1.07u/d1.07 75ms/1.07u/d1.07 | 2.38 | 1.08 | 4 of 5
 letter | real | unadjudicated/cw-2026-09-23-173723 | 29.195 | `R` | `E` | wrong | . | 70.0 | estimator | 75ms/1.07u/d1.07 |  | 1.07 | 1.00 | 1 of 1
 letter | real | unadjudicated/cw-2026-09-23-173723 | 29.530 | `E` | `E` | right | . | 70.0 | estimator | 70ms/1.00u/d1.00 |  | 1.00 | 1.00 | 1 of 1
 letter | real | unadjudicated/cw-2026-09-23-173723 | 30.000 | `D` | `I` | wrong | .. | 70.0 | estimator | 85ms/1.21u/d1.21 |  | 1.21 | 1.00 | 1 of 2
 letter | real | cw-2026-08-17-013347 | 23.310 | `V` | `V` | right | ...- | 62.5 | estimator | 90ms/1.44u/d1.44 85ms/1.36u/d1.36 100ms/1.60u/d1.60 275ms/4.40u/d1.47 | 90ms/1.44u/d1.44 80ms/1.28u/d1.28 70ms/1.12u/d1.12 | 1.60 | 1.44 | 4 of 4
 letter | real | cw-2026-08-17-013347 | 23.925 | `A` | `A` | right | .- | 62.5 | estimator | 85ms/1.36u/d1.36 270ms/4.32u/d1.44 | 80ms/1.28u/d1.28 | 1.44 | 1.28 | 2 of 2
 letter | real | cw-2026-08-17-013347 | 25.230 | `3` | `3` | right | ...-- | 62.5 | estimator | 115ms/1.84u/d1.63 95ms/1.52u/d1.52 95ms/1.52u/d1.52 265ms/4.24u/d1.41 270ms/4.32u/d1.44 | 55ms/0.88u/d1.14 80ms/1.28u/d1.28 85ms/1.36u/d1.36 80ms/1.28u/d1.28 | 1.63 | 1.36 | 5 of 5
 letter | real | cw-2026-08-17-013347 | 26.175 | `V` | `V` | right | ...- | 62.5 | estimator | 110ms/1.76u/d1.70 100ms/1.60u/d1.60 100ms/1.60u/d1.60 275ms/4.40u/d1.47 | 60ms/0.96u/d1.04 75ms/1.20u/d1.20 75ms/1.20u/d1.20 | 1.70 | 1.20 | 4 of 4
 letter | real | cw-2026-08-17-013347 | 26.925 | `R` | `R` | right | .-. | 62.5 | estimator | 100ms/1.60u/d1.60 270ms/4.32u/d1.44 105ms/1.68u/d1.68 | 75ms/1.20u/d1.20 80ms/1.28u/d1.28 | 1.68 | 1.28 | 3 of 3
 letter | real | cw-2026-08-17-013347 | 27.690 | `R` | `R` | right | .-. | 62.5 | estimator | 90ms/1.44u/d1.44 275ms/4.40u/d1.47 100ms/1.60u/d1.60 | 80ms/1.28u/d1.28 75ms/1.20u/d1.20 | 1.60 | 1.28 | 3 of 3
 letter | real | cw-2026-08-17-134712 | 21.530 | `N` | `N` | right | -. | 66.7 | grid | 230ms/3.45u/d1.15 65ms/0.98u/d1.03 | 20ms/0.30u/d3.33 | 1.15 | 3.33 | 2 of 2
 letter | real | cw-2026-08-17-134712 | 22.330 | `4` | `4` | right | ....- | 75.0 | grid | 65ms/0.87u/d1.15 65ms/0.87u/d1.15 70ms/0.93u/d1.07 65ms/0.87u/d1.15 250ms/3.33u/d1.11 | 30ms/0.40u/d2.50 30ms/0.40u/d2.50 30ms/0.40u/d2.50 25ms/0.33u/d3.00 | 1.15 | 3.00 | 5 of 5
 letter | real | cw-2026-08-17-134712 | 23.000 | `L` | `L` | right | .-.. | 66.7 | grid | 70ms/1.05u/d1.05 255ms/3.83u/d1.28 60ms/0.90u/d1.11 65ms/0.98u/d1.03 | 15ms/0.23u/d4.44 30ms/0.45u/d2.22 35ms/0.53u/d1.90 | 1.28 | 4.44 | 4 of 4
 letter | real | unadjudicated/cw-2026-08-18-003758 | 10.640 | `A` | `E` | wrong | . | 30.0 | estimator | 60ms/2.00u/d1.50 |  | 1.50 | 1.00 | 1 of 1
 letter | real | unadjudicated/cw-2026-08-18-003758 | 10.740 | `A` | `E` | wrong | . | 30.0 | estimator | 60ms/2.00u/d1.50 |  | 1.50 | 1.00 | 1 of 1
 letter | real | unadjudicated/cw-2026-08-18-003758 | 10.940 | `4` | `T` | wrong | - | 30.0 | estimator | 160ms/5.33u/d1.78 |  | 1.78 | 1.00 | 1 of 1
 letter | real | unadjudicated/cw-2026-08-18-003758 | 11.475 | `M` | `M` | right | -- | 50.0 | estimator | 155ms/3.10u/d1.03 160ms/3.20u/d1.07 | 45ms/0.90u/d1.11 | 1.07 | 1.11 | 2 of 2
 letter | real | unadjudicated/cw-2026-08-18-003758 | 12.190 | `P` | `P` | right | .--. | 50.0 | estimator | 100ms/2.00u/d1.50 160ms/3.20u/d1.07 160ms/3.20u/d1.07 60ms/1.20u/d1.20 | 40ms/0.80u/d1.25 40ms/0.80u/d1.25 40ms/0.80u/d1.25 | 1.50 | 1.25 | 4 of 4
 letter | real | unadjudicated/cw-2026-08-18-003758 | 13.055 | `/` | `/` | right | -..-. | 50.0 | estimator | 60ms/1.20u/d1.20 55ms/1.10u/d1.10 155ms/3.10u/d1.03 55ms/1.10u/d1.10 | 45ms/0.90u/d1.11 45ms/0.90u/d1.11 45ms/0.90u/d1.11 | 1.20 | 1.11 | 4 of 5
 letter | real | unadjudicated/cw-2026-08-18-003758 | 13.755 | `4` | `4` | right | ....- | 50.0 | estimator | 55ms/1.10u/d1.10 55ms/1.10u/d1.10 55ms/1.10u/d1.10 55ms/1.10u/d1.10 155ms/3.10u/d1.03 | 45ms/0.90u/d1.11 45ms/0.90u/d1.11 45ms/0.90u/d1.11 45ms/0.90u/d1.11 | 1.10 | 1.11 | 5 of 5
 letter | real | unadjudicated/cw-2026-08-18-003758 | 14.725 | `Q` | `Q` | right | --.- | 50.0 | estimator | 155ms/3.10u/d1.03 155ms/3.10u/d1.03 55ms/1.10u/d1.10 155ms/3.10u/d1.03 | 45ms/0.90u/d1.11 45ms/0.90u/d1.11 45ms/0.90u/d1.11 | 1.10 | 1.11 | 4 of 4
 letter | real | unadjudicated/cw-2026-08-18-003758 | 15.110 | `N` | `N` | right | -. | 50.0 | estimator | 160ms/3.20u/d1.07 55ms/1.10u/d1.10 | 45ms/0.90u/d1.11 | 1.10 | 1.11 | 2 of 2
 letter | real | unadjudicated/cw-2026-08-18-003758 | 15.420 | `I` | `I` | right | .. | 50.0 | estimator | 55ms/1.10u/d1.10 55ms/1.10u/d1.10 | 45ms/0.90u/d1.11 | 1.10 | 1.11 | 2 of 2
 letter | real | unadjudicated/cw-2026-08-18-003758 | 16.090 | `K` | `K` | right | -.- | 50.0 | estimator | 150ms/3.00u/d1.00 55ms/1.10u/d1.10 155ms/3.10u/d1.03 | 50ms/1.00u/d1.00 45ms/0.90u/d1.11 | 1.10 | 1.11 | 3 of 3
 letter | real | unadjudicated/cw-2026-08-24-012403 | 20.445 | `D` | `D` | right | -.. | 60.0 | estimator | 185ms/3.08u/d1.03 70ms/1.17u/d1.17 70ms/1.17u/d1.17 | 50ms/0.83u/d1.20 50ms/0.83u/d1.20 | 1.17 | 1.20 | 3 of 3
 letter | real | unadjudicated/cw-2026-08-24-012403 | 20.680 | `E` | `E` | right | . | 60.0 | estimator | 40ms/0.67u/d1.50 70ms/1.17u/d1.17 15ms/0.25u/d4.00 | 30ms/0.50u/d2.00 | 4.00 | 2.00 | 3 of 1
 letter | real | unadjudicated/cw-2026-08-24-012403 | 21.620 | `K` | `K` | right | -.- | 60.0 | estimator | 210ms/3.50u/d1.17 60ms/1.00u/d1.00 175ms/2.92u/d1.03 | 55ms/0.92u/d1.09 65ms/1.08u/d1.08 | 1.17 | 1.09 | 3 of 3
 letter | real | unadjudicated/cw-2026-08-24-012403 | 22.215 | `D` | `D` | right | -.. | 60.0 | estimator | 190ms/3.17u/d1.06 70ms/1.17u/d1.17 70ms/1.17u/d1.17 | 45ms/0.75u/d1.33 50ms/0.83u/d1.20 | 1.17 | 1.33 | 3 of 3
 letter | real | unadjudicated/cw-2026-08-24-012403 | 23.515 | `0` | `0` | right | ----- | 60.0 | estimator | 180ms/3.00u/d1.00 190ms/3.17u/d1.06 180ms/3.00u/d1.00 185ms/3.08u/d1.03 190ms/3.17u/d1.06 | 50ms/0.83u/d1.20 55ms/0.92u/d1.09 55ms/0.92u/d1.09 50ms/0.83u/d1.20 | 1.06 | 1.20 | 5 of 5
 letter | real | unadjudicated/cw-2026-08-24-012403 | 24.105 | `U` | `U` | right | ..- | 60.0 | estimator | 65ms/1.08u/d1.08 70ms/1.17u/d1.17 190ms/3.17u/d1.06 | 50ms/0.83u/d1.20 50ms/0.83u/d1.20 | 1.17 | 1.20 | 3 of 3
 letter | real | unadjudicated/cw-2026-08-24-012403 | 24.580 | `N` | `N` | right | -. | 60.0 | estimator | 185ms/3.08u/d1.03 75ms/1.25u/d1.25 | 45ms/0.75u/d1.33 | 1.25 | 1.33 | 2 of 2
 letter | real | unadjudicated/cw-2026-08-24-012403 | 25.525 | `K` | `K` | right | -.- | 57.5 | estimator | 190ms/3.30u/d1.10 65ms/1.13u/d1.13 180ms/3.13u/d1.04 | 50ms/0.87u/d1.15 55ms/0.96u/d1.05 | 1.13 | 1.15 | 3 of 3
 letter | real | unadjudicated/cw-2026-08-24-012403 | 26.110 | `D` | `D` | right | -.. | 57.5 | estimator | 185ms/3.22u/d1.07 70ms/1.22u/d1.22 65ms/1.13u/d1.13 | 50ms/0.87u/d1.15 50ms/0.87u/d1.15 | 1.22 | 1.15 | 3 of 3
 letter | real | unadjudicated/cw-2026-08-24-012403 | 27.410 | `0` | `0` | right | ----- | 57.5 | estimator | 185ms/3.22u/d1.07 185ms/3.22u/d1.07 185ms/3.22u/d1.07 190ms/3.30u/d1.10 180ms/3.13u/d1.04 | 50ms/0.87u/d1.15 55ms/0.96u/d1.05 50ms/0.87u/d1.15 50ms/0.87u/d1.15 | 1.10 | 1.15 | 5 of 5
 letter | real | unadjudicated/cw-2026-08-24-012403 | 28.005 | `U` | `U` | right | ..- | 57.5 | estimator | 65ms/1.13u/d1.13 70ms/1.22u/d1.22 180ms/3.13u/d1.04 | 50ms/0.87u/d1.15 55ms/0.96u/d1.05 | 1.22 | 1.15 | 3 of 3
 letter | real | unadjudicated/cw-2026-08-24-012403 | 28.475 | `N` | `N` | right | -. | 57.5 | estimator | 185ms/3.22u/d1.07 70ms/1.22u/d1.22 | 50ms/0.87u/d1.15 | 1.22 | 1.15 | 2 of 2
 letter | real | unadjudicated/cw-2026-08-24-012403 | 29.420 | `K` | `K` | right | -.- | 57.5 | estimator | 300ms/5.22u/d1.74 190ms/3.30u/d1.10 | 45ms/0.78u/d1.28 | 1.74 | 1.28 | 2 of 3
 letter | real | cw-2026-08-18-004507 | 3.230 | `T` | `T` | right | - | 54.5 | grid | 175ms/3.21u/d1.07 |  | 1.07 | 1.00 | 1 of 1
 letter | real | cw-2026-08-18-004507 | 4.245 | `A` | `A` | right | .- | 54.5 | grid | 180ms/3.30u/d1.10 |  | 1.10 | 1.00 | 1 of 2
 letter | real | cw-2026-08-18-004507 | 4.820 | `R` | `R` | right | .-. | 54.5 | grid | 70ms/1.28u/d1.28 170ms/3.12u/d1.04 70ms/1.28u/d1.28 | 30ms/0.55u/d1.82 30ms/0.55u/d1.82 | 1.28 | 1.82 | 3 of 3
 letter | real | cw-2026-08-18-004507 | 5.420 | `R` | `R` | right | .-. | 38.7 | marks (441) | 170ms/4.39u/d1.46 70ms/1.81u/d1.66 | 30ms/0.77u/d1.29 | 1.66 | 1.29 | 2 of 3
 letter | real | cw-2026-08-18-004507 | 6.085 | `L` | `L` | right | .-.. | 54.5 | grid | 75ms/1.38u/d1.38 170ms/3.12u/d1.04 70ms/1.28u/d1.28 70ms/1.28u/d1.28 | 30ms/0.55u/d1.82 30ms/0.55u/d1.82 30ms/0.55u/d1.82 | 1.38 | 1.82 | 4 of 4
 letter | real | cw-2026-08-18-004507 | 6.940 | `D` | `D` | right | -.. | 54.5 | grid | 175ms/3.21u/d1.07 75ms/1.38u/d1.38 75ms/1.38u/d1.38 | 25ms/0.46u/d2.18 25ms/0.46u/d2.18 | 1.38 | 2.18 | 3 of 3
 letter | real | cw-2026-08-18-004507 | 7.750 | `O` | `O` | right | --- | 54.5 | grid | 170ms/3.12u/d1.04 175ms/3.21u/d1.07 170ms/3.12u/d1.04 | 25ms/0.46u/d2.18 30ms/0.55u/d1.82 | 1.07 | 2.18 | 3 of 3
 letter | real | cw-2026-08-18-004507 | 8.160 | `T` | `T` | right | - | 54.5 | grid | 190ms/3.48u/d1.16 |  | 1.16 | 1.00 | 1 of 1
 letter | real | cw-2026-08-18-004507 | 8.955 | `N` | `N` | right | -. | 54.5 | grid | 75ms/1.38u/d1.38 |  | 1.38 | 1.00 | 1 of 2
 letter | real | cw-2026-08-18-004507 | 9.265 | `E` | `E` | right | . | 54.5 | grid | 140ms/2.57u/d1.17 |  | 1.17 | 1.00 | 1 of 1
 letter | real | cw-2026-08-18-004507 | 9.720 | `T` | `T` | right | - | 54.5 | grid | 165ms/3.03u/d1.01 |  | 1.01 | 1.00 | 1 of 1
 letter | real | cw-2026-08-18-004507 | 10.900 | `<BT>` | `<BT>` | right | -...- | 54.5 | grid | 190ms/3.48u/d1.16 75ms/1.38u/d1.38 75ms/1.38u/d1.38 75ms/1.38u/d1.38 175ms/3.21u/d1.07 | 30ms/0.55u/d1.82 25ms/0.46u/d2.18 25ms/0.46u/d2.18 25ms/0.46u/d2.18 | 1.38 | 2.18 | 5 of 5
 letter | real | cw-2026-08-18-004507 | 11.965 | `E` | `E` | right | . | 32.5 | estimator | 70ms/2.15u/d1.39 |  | 1.39 | 1.00 | 1 of 1
 letter | real | cw-2026-08-18-004507 | 12.515 | `A` | `A` | right | .- | 50.0 | estimator | 65ms/1.30u/d1.30 170ms/3.40u/d1.13 | 35ms/0.70u/d1.43 | 1.30 | 1.43 | 2 of 2
 letter | real | cw-2026-08-18-004507 | 13.280 | `C` | `C` | right | -.-. | 50.0 | estimator | 165ms/3.30u/d1.10 65ms/1.30u/d1.30 165ms/3.30u/d1.10 55ms/1.10u/d1.10 | 35ms/0.70u/d1.43 35ms/0.70u/d1.43 40ms/0.80u/d1.25 | 1.30 | 1.43 | 4 of 4
 letter | real | cw-2026-08-18-004507 | 13.890 | `H` | `H` | right | .... | 50.0 | estimator | 70ms/1.40u/d1.40 70ms/1.40u/d1.40 70ms/1.40u/d1.40 70ms/1.40u/d1.40 | 30ms/0.60u/d1.67 30ms/0.60u/d1.67 30ms/0.60u/d1.67 | 1.40 | 1.67 | 4 of 4
 letter | real | cw-2026-08-18-004507 | 14.700 | `S` | `S` | right | ... | 50.0 | estimator | 65ms/1.30u/d1.30 65ms/1.30u/d1.30 65ms/1.30u/d1.30 | 35ms/0.70u/d1.43 35ms/0.70u/d1.43 | 1.30 | 1.43 | 3 of 3
 letter | real | cw-2026-08-18-004507 | 15.075 | `T` | `T` | right | - | 50.0 | estimator | 170ms/3.40u/d1.13 |  | 1.13 | 1.00 | 1 of 1
 letter | real | cw-2026-08-18-004507 | 15.520 | `A` | `A` | right | .- | 50.0 | estimator | 60ms/1.20u/d1.20 165ms/3.30u/d1.10 | 40ms/0.80u/d1.25 | 1.20 | 1.25 | 2 of 2
 letter | real | cw-2026-08-18-004507 | 15.905 | `T` | `T` | right | - | 50.0 | estimator | 165ms/3.30u/d1.10 |  | 1.10 | 1.00 | 1 of 1
 letter | real | cw-2026-08-18-004507 | 16.270 | `I` | `I` | right | .. | 50.0 | estimator | 90ms/1.80u/d1.67 75ms/1.50u/d1.50 | 25ms/0.50u/d2.00 | 1.67 | 2.00 | 2 of 2
 letter | real | cw-2026-08-18-004507 | 17.095 | `O` | `O` | right | --- | 50.0 | estimator | 170ms/3.40u/d1.13 170ms/3.40u/d1.13 170ms/3.40u/d1.13 | 30ms/0.60u/d1.67 30ms/0.60u/d1.67 | 1.13 | 1.67 | 3 of 3
 letter | real | cw-2026-08-18-004507 | 17.580 | `N` | `N` | right | -. | 50.0 | estimator | 165ms/3.30u/d1.10 65ms/1.30u/d1.30 | 35ms/0.70u/d1.43 | 1.30 | 1.43 | 2 of 2
 letter | real | cw-2026-08-18-004507 | 18.675 | `H` | `H` | right | .... | 50.0 | estimator | 65ms/1.30u/d1.30 65ms/1.30u/d1.30 65ms/1.30u/d1.30 65ms/1.30u/d1.30 | 35ms/0.70u/d1.43 35ms/0.70u/d1.43 35ms/0.70u/d1.43 | 1.30 | 1.43 | 4 of 4
 letter | real | cw-2026-08-18-004507 | 19.160 | `A` | `A` | right | .- | 50.0 | estimator | 70ms/1.40u/d1.40 170ms/3.40u/d1.13 | 30ms/0.60u/d1.67 | 1.40 | 1.67 | 2 of 2
 letter | real | cw-2026-08-18-004507 | 19.640 | `N` | `N` | right | -. | 50.0 | estimator | 165ms/3.30u/d1.10 65ms/1.30u/d1.30 | 35ms/0.70u/d1.43 | 1.30 | 1.43 | 2 of 2
 letter | real | cw-2026-08-18-004507 | 20.240 | `D` | `D` | right | -.. | 52.5 | estimator | 170ms/3.24u/d1.08 70ms/1.33u/d1.33 70ms/1.33u/d1.33 | 30ms/0.57u/d1.75 30ms/0.57u/d1.75 | 1.33 | 1.75 | 3 of 3
 letter | real | cw-2026-08-18-004507 | 20.955 | `L` | `L` | right | .-.. | 50.0 | estimator | 65ms/1.30u/d1.30 160ms/3.20u/d1.07 60ms/1.20u/d1.20 65ms/1.30u/d1.30 | 35ms/0.70u/d1.43 40ms/0.80u/d1.25 40ms/0.80u/d1.25 | 1.30 | 1.43 | 4 of 4
 letter | real | cw-2026-08-18-004507 | 21.365 | `I` | `I` | right | .. | 50.0 | estimator | 65ms/1.30u/d1.30 60ms/1.20u/d1.20 | 35ms/0.70u/d1.43 | 1.30 | 1.43 | 2 of 2
 letter | real | cw-2026-08-18-004507 | 21.855 | `N` | `N` | right | -. | 50.0 | estimator | 15ms/0.30u/d3.33 170ms/3.40u/d1.13 70ms/1.40u/d1.40 | 20ms/0.40u/d2.50 35ms/0.70u/d1.43 | 3.33 | 2.50 | 3 of 2
 letter | real | cw-2026-08-18-004507 | 22.495 | `G` | `G` | right | --. | 50.0 | estimator | 195ms/3.90u/d1.30 170ms/3.40u/d1.13 70ms/1.40u/d1.40 | 30ms/0.60u/d1.67 30ms/0.60u/d1.67 | 1.40 | 1.67 | 3 of 3
 letter | real | cw-2026-08-18-004507 | 23.295 | `T` | `T` | right | - | 50.0 | estimator | 165ms/3.30u/d1.10 |  | 1.10 | 1.00 | 1 of 1
 letter | real | cw-2026-08-18-004507 | 23.915 | `H` | `H` | right | .... | 50.0 | estimator | 80ms/1.60u/d1.60 65ms/1.30u/d1.30 65ms/1.30u/d1.30 80ms/1.60u/d1.60 | 20ms/0.40u/d2.50 35ms/0.70u/d1.43 30ms/0.60u/d1.67 | 1.60 | 2.50 | 4 of 4
 letter | real | cw-2026-08-18-004507 | 24.295 | `I` | `I` | right | .. | 50.0 | estimator | 60ms/1.20u/d1.20 65ms/1.30u/d1.30 | 40ms/0.80u/d1.25 | 1.30 | 1.25 | 2 of 2
 letter | real | cw-2026-08-18-004507 | 24.745 | `S` | `S` | right | ... | 50.0 | estimator | 70ms/1.40u/d1.40 75ms/1.50u/d1.50 75ms/1.50u/d1.50 | 30ms/0.60u/d1.67 25ms/0.50u/d2.00 | 1.50 | 2.00 | 3 of 3
 letter | real | cw-2026-08-18-004507 | 25.715 | `M` | `M` | right | -- | 50.0 | estimator | 165ms/3.30u/d1.10 170ms/3.40u/d1.13 | 35ms/0.70u/d1.43 | 1.13 | 1.43 | 2 of 2
 letter | real | cw-2026-08-18-004507 | 25.995 | `E` | `E` | right | . | 50.0 | estimator | 10ms/0.20u/d5.00 85ms/1.70u/d1.70 | 10ms/0.20u/d5.00 | 5.00 | 5.00 | 2 of 1
 letter | real | cw-2026-08-18-004507 | 26.540 | `S` | `S` | right | ... | 50.0 | estimator | 60ms/1.20u/d1.20 65ms/1.30u/d1.30 60ms/1.20u/d1.20 | 40ms/0.80u/d1.25 35ms/0.70u/d1.43 | 1.30 | 1.43 | 3 of 3
 letter | real | cw-2026-08-18-004507 | 27.025 | `S` | `S` | right | ... | 50.0 | estimator | 60ms/1.20u/d1.20 60ms/1.20u/d1.20 65ms/1.30u/d1.30 | 40ms/0.80u/d1.25 35ms/0.70u/d1.43 | 1.30 | 1.43 | 3 of 3
 letter | real | cw-2026-08-18-004507 | 27.510 | `A` | `A` | right | .- | 50.0 | estimator | 60ms/1.20u/d1.20 165ms/3.30u/d1.10 | 35ms/0.70u/d1.43 | 1.20 | 1.43 | 2 of 2
 letter | real | cw-2026-08-18-004507 | 28.205 | `G` | `G` | right | --. | 50.0 | estimator | 165ms/3.30u/d1.10 170ms/3.40u/d1.13 70ms/1.40u/d1.40 | 30ms/0.60u/d1.67 30ms/0.60u/d1.67 | 1.40 | 1.67 | 3 of 3
 letter | real | cw-2026-08-18-004507 | 28.585 | `E` | `E` | right | . | 50.0 | estimator | 60ms/1.20u/d1.20 |  | 1.20 | 1.00 | 1 of 1
 letter | real | cw-2026-08-18-004507 | 29.765 | `P` | `P` | right | .--. | 50.0 | estimator | 80ms/1.60u/d1.60 170ms/3.40u/d1.13 170ms/3.40u/d1.13 70ms/1.40u/d1.40 | 35ms/0.70u/d1.43 30ms/0.60u/d1.67 30ms/0.60u/d1.67 | 1.60 | 1.67 | 4 of 4
 letter | real | unadjudicated/cw-2026-08-22-031838 | 8.675 | `2` | `T` | wrong | - | 52.7 | marks (441) | 215ms/4.08u/d1.36 |  | 1.36 | 1.00 | 1 of 1
